Frequency,M,Station,On,Off,Language,Site,TX Country,Days,Target,Power,Azimuth,Origin,Source
9795000,AM,ALL INDIA RADIO,0900,1030,Nepali,Delhi (Kingsway),India,1234567,,100,102,AIR a26,Aoki
9795000,AM,FEBC RADIO,0000,0015,Khmu,Iba,Philippines,1234567,,100,270,FEBC a26,Aoki
9795000,AM,FEBC RADIO,1100,1200,Vietnamese,Iba,Philippines,1234567,,100,270,FEBC a26,Aoki
9795000,AM,FEBC RADIO,2300,2330,Mon,Iba,Philippines,1234567,,100,270,FEBC a26,Aoki
9795000,AM,FEBC RADIO,2330,2400,Laotian,Iba,Philippines,1234567,,100,270,FEBC a26,Aoki
9795000,AM,VO ISLAMIC REP.IRAN,1523,1620,English,Sirjan,Iran,1234567,,500,102,IRIB b25,Aoki
9795000,AM,World Christian Broadc.KNLS,1200,1300,English,Anchor Point tx2,Alaska,1234567,,100,270,WCB KNLS a26,Aoki
9795000,,KNLS New Life Station,1200,1300,E,,Alaska,,Far East,,,Alaska,EiBi
9795000,,IRIB Voice of I.R.Iran,1220,1320,PS,,Iran,,Central Asia,,,Iran,EiBi
9795000,,FEBC Manila,1100,1200,VN,,Philippines,,South East Asia,,,Philippines,EiBi
9795000,,FEBC Manila,2300,2330,MON,,Philippines,,South East Asia,,,Philippines,EiBi
9795000,,FEBC Manila,2330,2400,LAO,,Philippines,,South East Asia,,,Philippines,EiBi
9795000,AM,All India Radio,0430,0600,Dari,Delhi,India,1234567,,100,282,India,HFCC
9795000,AM,All India Radio,0900,1030,Nepali,Delhi,India,1234567,,100,102,India,HFCC
9795000,AM,Far East Broadcasting Company,1100,1200,Vietnamese,Iba,Philippines,1234567,,100,270,Philippines,HFCC
9795000,AM,World Christian Broadcasting Corporation,1200,1300,English,"Anchor Pt, Alaska",United States,1234567,,100,270,United States,HFCC
9795000,AM,Islamic Republic of Iran Broadcasting,1220,1320,Pushto,Sirjan,Iran (Islamic Rep. of),1234567,,500,40,Iran (Islamic Rep. of),HFCC
9795000,AM,Nippon Hoso Kyokai,1600,1700,Japanese,Tokyo Yamata,Japan,1234567,,300,235,Japan,HFCC
9795000,AM,Nippon Hoso Kyokai,1700,1800,Japanese,Tokyo Yamata,Japan,1234567,,300,235,Japan,HFCC
9795000,AM,Nippon Hoso Kyokai,1800,1900,Japanese,Tokyo Yamata,Japan,1234567,,300,240,Japan,HFCC
9795000,AM,Nippon Hoso Kyokai,1900,2100,Japanese,Tokyo Yamata,Japan,1234567,,300,235,Japan,HFCC
9795000,AM,Far East Broadcasting Company,2300,2400,Multiple languages,Iba,Philippines,1234567,,100,270,Philippines,HFCC
9800000,AM,CHINA RADIO INTERNATIONAL,1300,1400,English,Kunming-Anning,China,1234567,,500,135,CRI a26,Aoki
9800000,AM,CHINA RADIO INTERNATIONAL,1400,1457,Urdu,Kashi-Saibagh 2022,TKS,1234567,,100,209,CRI a26,Aoki
9800000,AM,CHINA RADIO INTERNATIONAL,1700,1800,Cantonese,Urumqi Hutubi 201,TKS,1234567,,500,212,CRI a26,Aoki
9800000,AM,World Christian Broadc.KNLS,1500,1600,Russian,Anchor Point tx1,Alaska,1234567,,100,300,WCB KNLS a26,Aoki
9800000,,KNLS New Life Station,1500,1600,R,,Alaska,,Far East,,,Alaska,EiBi
9800000,,China Radio Int.,1300,1400,E,,China,,Oceania,,,China,EiBi
9800000,,China Radio Int.,1400,1500,UR,,China,,South Asia,,,China,EiBi
9800000,,China Radio Int.,1700,1800,CA,,China,,South Africa,,,China,EiBi
9800000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,0230,0530,Arabic,Riyadh,Saudi Arabia,1234567,,100,0,Saudi Arabia,HFCC
9800000,AM,Radio Horizon,0700,2400,Dutch,Ankum,Netherlands,1234567,,5,0,Netherlands,HFCC
9800000,AM,China Radio International,1300,1400,English,Kunming,China,1234567,,500,135,China,HFCC
9800000,AM,China Radio International,1400,1500,Urdu,Kashi,China,1234567,,100,209,China,HFCC
9800000,AM,World Christian Broadcasting Corporation,1500,1600,Russian,"Anchor Pt, Alaska",United States,1234567,,100,300,United States,HFCC
9800000,AM,Radio Russia,1600,2000,Russian,Kaliningrad,Russia,1234567,,15,220,Russia,HFCC
9800000,AM,China Radio International,1700,1800,Cantonese,Urumqi,China,1234567,,500,212,China,HFCC
9805000,AM,R.MARTI,1000,1300,Spanish,Greenville B,USA,1234567,,250,183,OCB/AGM a26,Aoki
9805000,,Radio Marti,1000,1300,S,,USA,,Cuba,,,USA,EiBi
9805000,AM,Korean Broadcasting System,0900,1100,Japanese,Kimjae,Korea (Rep. of),1234567,,100,81,Korea (Rep. of),HFCC
9805000,AM,United States Agency for Global Media (USAGM),1000,1300,Spanish,"Greenville, NC (Site B)",United States,1234567,,250,183,United States,HFCC
9805000,AM,Korean Broadcasting System,1300,1400,Russian,Kimjae,Korea (Rep. of),1234567,,100,304,Korea (Rep. of),HFCC
9805000,AM,Korean Broadcasting System,1600,1700,Indonesian,Kimjae,Korea (Rep. of),1234567,,100,205,Korea (Rep. of),HFCC
9805000,AM,Korean Broadcasting System,2200,2300,Indonesian,Kimjae,Korea (Rep. of),1234567,,100,205,Korea (Rep. of),HFCC
9805000,AM,Korean Broadcasting System,2300,2400,Chinese,Kimjae,Korea (Rep. of),1234567,,100,205,Korea (Rep. of),HFCC
9810000,AM,CNR 1 Voice of China,1300,1805,Chinese,Nanning 954,China,1234567,,150,155,CNR1 a26,Aoki
9810000,AM,CNR 1 Voice of China,2025,2300,Chinese,Nanning 954,China,1234567,,150,155,CNR1=13610 a26,Aoki
9810000,AM,CNR 2-China Business Radio,0100,0600,Chinese,Baoji-Sifangshan 724,China,1234567,,100,135,CNR2 a26,Aoki
9810000,AM,CNR 2-China Business Radio,0600,0900,Chinese,Baoji-Sifangshan 724,China,123.567,,100,135,CNR2 a26,Aoki
9810000,AM,CNR 2-China Business Radio,0900,1230,Chinese,Baoji-Sifangshan 724,China,1234567,,100,135,CNR2=7265 a26,Aoki
9810000,,China National Radio 1,1300,1805,M,,China,,China,,,China,EiBi
9810000,,China National Radio 1,2023,2300,M,,China,,China,,,China,EiBi
9810000,,CNR 2 China Business R.,0100,0600,M,,China,,China,,,China,EiBi
9810000,,CNR 2 China Business R.,0600,0900,M,,China,Th-Tu,China,,,China,EiBi
9810000,,CNR 2 China Business R.,0900,1230,M,,China,,China,,,China,EiBi
9810000,AM,China National Radio,0100,1230,Chinese,Baoji,China,1234567,,100,135,China,HFCC
9810000,AM,Korean Broadcasting System,1300,1330,Korean,Kimjae,Korea (Rep. of),1234567,,250,270,Korea (Rep. of),HFCC
9810000,AM,China National Radio,1300,1805,Chinese,Nanning,China,1234567,,150,155,China,HFCC
9810000,AM,Media Broadcast GmbH,1700,1715,Multiple languages,Nauen,Germany,6,,100,126,Germany,HFCC
9810000,AM,Media Broadcast GmbH,1700,1830,Multiple languages,Nauen,Germany,7,,100,126,Germany,HFCC
9810000,AM,Media Broadcast GmbH,1730,1830,Multiple languages,Nauen,Germany,1,,100,126,Germany,HFCC
9810000,AM,Media Broadcast GmbH,1830,1915,Multiple languages,Nauen,Germany,1,,100,126,Germany,HFCC
9810000,AM,Koode Radio International,1900,1930,Multiple languages,Issoudun,France,1234567,,100,175,France,HFCC
9810000,AM,China National Radio,2025,2300,Chinese,Nanning,China,1234567,,150,155,China,HFCC
9818500,,Rádio 9 de Julho,0000,2400,P,,Brasil,,South Americas,,,Brasil,EiBi
9820000,AM,CHINA RADIO INTERNATIONAL,1000,1057,Chinese,Beijing 572,China,1234567,,500,322,CRI a26,Aoki
9820000,AM,CNR 2-China Business Radio,1100,1605,Chinese,Xianyang 594,China,1234567,,150,290,CNR2 a26,Aoki
9820000,AM,CNR 2-China Business Radio,2055,2400,Chinese,Xianyang 594,China,1234567,,150,290,CNR2=11695 a26,Aoki
9820000,AM,RADIO 9 DE JULHO,0000,2400,Portuguese,Sao Paulo SP,Brasil,1234567,,10,ND,ZYR96,Aoki
9820000,AM,VO Beibu Bay Radio,0000,0102,Chinese,Nanning 954,China,1234567,,15,225,BBR b24,Aoki
9820000,AM,VO Beibu Bay Radio,0945,1100,Chinese,Nanning 954,China,1234567,,15,225,BBR b24,Aoki
9820000,AM,VO Beibu Bay Radio,1200,1300,Vietnamese,Nanning 954,China,1234567,,15,225,BBR b24,Aoki
9820000,AM,VO Beibu Bay Radio,1300,1430,Chinese,Nanning 954,China,1234567,,15,225,BBR b24,Aoki
9820000,AM,VO Beibu Bay Radio,1430,1500,Cantonese,Nanning 954,China,1234567,,15,225,BBR b24,Aoki
9820000,AM,VO Beibu Bay Radio,1500,1530,Chinese,Nanning 954,China,1234567,,15,225,BBR b24,Aoki
9820000,AM,VO Beibu Bay Radio,1530,1600,Thai,Nanning 954,China,1234567,,15,225,BBR b24,Aoki
9820000,AM,VO Beibu Bay Radio(CRI),1100,1200,Vietnamese,Nanning 954,China,1234567,,15,225,BBR b24,Aoki
9820000,AM,VO Beibu Bay Radio(VSCS),2300,2400,Chinese,Nanning 954,China,1234567,,15,225,BBR b24,Aoki
9820000,AM,WRN R.Slovakia International,1930,2000,Russian,Al-Dhabbiya,United Arab Emirates,1234567,,250,345,WRN b25,Aoki
9820000,,Beibu Bay Radio,0000,0005,BR,,China,We,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,0000,0005,KH,,China,"Mo,Sa",Far East,,,China,EiBi
9820000,,Beibu Bay Radio,0000,0005,LAO,,China,Tu,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,0000,0005,T,,China,Th,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,0000,0005,VN,,China,Fr,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,0005,0100,T,,China,,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,0100,0102,M,,China,,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,0945,1100,M,,China,,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,1200,1300,VN,,China,,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,1300,1530,M,,China,,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,1330,1340,BR,,China,We,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,1330,1340,KH,,China,Mo,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,1330,1340,LAO,,China,Tu,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,1330,1340,T,,China,Th,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,1330,1340,VN,,China,Fr,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,1515,1518,E,,China,,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,1530,1545,T,,China,,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,1545,1603,M,,China,,Far East,,,China,EiBi
9820000,,Beibu Bay Radio,2243,0005,M,,China,,Far East,,,China,EiBi
9820000,,China Radio Int.,1000,1100,M,,China,,Siberia,,,China,EiBi
9820000,,China Radio Int.,1100,1200,VN,,China,,Far East,,,China,EiBi
9820000,,CNR 2 China Business R.,0000,0100,M,,China,,China,,,China,EiBi
9820000,,CNR 2 China Business R.,0900,1100,M,,China,,China,,,China,EiBi
9820000,,CNR 2 China Business R.,1100,1605,M,,China,,China,,,China,EiBi
9820000,,CNR 2 China Business R.,2055,2400,M,,China,,China,,,China,EiBi
9820000,,Radio Prague,1700,1730,R,,United Arab Emirates relay,We,East Europe,,,Czech Republic,EiBi
9820000,,Radio Prague,1900,1930,R,,United Arab Emirates relay,Fr,East Europe,,,Czech Republic,EiBi
9820000,,Radio Exterior España,1700,1730,R,,United Arab Emirates relay,Mo,East Europe,,,Spain,EiBi
9820000,,Radio Exterior España,1900,1930,R,,United Arab Emirates relay,Sa,East Europe,,,Spain,EiBi
9820000,,BBC,1700,1730,R,,United Arab Emirates relay,Su,East Europe,,,United Kingdom,EiBi
9820000,,BBC,1700,1800,R,,United Arab Emirates relay,Sa,East Europe,,,United Kingdom,EiBi
9820000,,WRN Vsemirnaya Radioset,1700,2000,R,,United Arab Emirates relay,,East Europe,,,Russian Federation,EiBi
9820000,,Radio Slovakia Int.,1930,2000,R,,United Arab Emirates relay,,East Europe,,,Slovakia,EiBi
9820000,,United Nations Radio,1730,1800,R,,United Arab Emirates relay,Mo,East Europe,,,United Nations,EiBi
9820000,,United Nations Radio,1800,1830,R,,United Arab Emirates relay,Su,East Europe,,,United Nations,EiBi
9820000,AM,For new organization,0400,0700,Multiple languages,Sofia,Bulgaria,1234567,,100,126,Bulgaria,HFCC
9820000,AM,Voice of Russia,0700,1000,Russian,Komsomolsk Amur,Russia,1234567,,20,33,Russia,HFCC
9820000,AM,China Radio International,1000,1100,Standard Chinese,Beijing,China,1234567,,500,322,China,HFCC
9820000,AM,China National Radio,1000,1600,Chinese,Nanning,China,1234567,,100,191,China,HFCC
9820000,AM,China National Radio,1100,1605,Chinese,Xian,China,1234567,,150,290,China,HFCC
9820000,AM,Radio Russia,1700,2100,Russian,Moskva,Russia,1234567,,200,270,Russia,HFCC
9820000,AM,China National Radio,2055,2400,Chinese,Xian,China,1234567,,150,290,China,HFCC
9820000,AM,China National Radio,2300,0100,Chinese,Nanning,China,1234567,,100,191,China,HFCC
9825000,AM,CHINA RADIO INTERNATIONAL,0200,0257,Chinese,Urumqi Hutubi 201,TKS,1234567,,500,212,CRI a26,Aoki
9825000,,China Radio Int.,0200,0300,M,,China,,South Asia,,,China,EiBi
9825000,AM,China Radio International,0200,0300,Standard Chinese,Urumqi,China,1234567,,500,212,China,HFCC
9830000,AM,CNR 1 Voice of China,0730,0900,Chinese,Huhhot 694,China,12.4567,,100,175,CNR1 a26,Aoki
9830000,AM,CNR 1 Voice of China,0900,1805,Chinese,Huhhot 694,China,1234567,,100,175,CNR1 a26,Aoki
9830000,AM,CNR 1 Voice of China,2025,0100,Chinese,Huhhot 694,China,1234567,,100,175,CNR1=17565 a26,Aoki
9830000,AM,R.CAIRO,2215,2330,Portuguese,Abis,Egypt,1234567,,100,252,ERU a26,Aoki
9830000,,China National Radio 1,0730,0900,M,,China,We-Mo,China,,,China,EiBi
9830000,,China National Radio 1,0900,1805,M,,China,,China,,,China,EiBi
9830000,,China National Radio 1,2023,0100,M,,China,,China,,,China,EiBi
9830000,,Radio Cairo,2215,2330,P,,Egypt,,South Americas,,,Egypt,EiBi
9830000,,IRIB Voice of I.R.Iran,1920,2020,E,,Iran,,South Africa,,,Iran,EiBi
9830000,,NSS US Navy,0000,2400,Teletype,,USA,,North Americas,,,USA,EiBi
9830000,AM,China National Radio,0730,1805,Chinese,Huhhot,China,1234567,,100,175,China,HFCC
9830000,AM,Radio Russia,1600,1800,Russian,Armavir,Russia,1234567,,300,188,Russia,HFCC
9830000,AM,Islamic Republic of Iran Broadcasting,1920,2020,English,Sirjan,Iran (Islamic Rep. of),1234567,,500,216,Iran (Islamic Rep. of),HFCC
9830000,AM,China National Radio,2025,0100,Chinese,Huhhot,China,1234567,,100,175,China,HFCC
9830000,AM,Egypt Radio & TV Union,2215,2330,Portuguese,Abis,Egypt,1234567,,100,252,Egypt,HFCC
9835000,AM,RTM Sarawak FM,0000,2400,Malaysian,Kajang,Malaysia,1234567,,100,93,RTM a26,Aoki
9835000,AM,VO ISLAMIC REP.IRAN,1253,1420,Urdu,Sirjan,Iran,1234567,,500,90,IRIB b25,Aoki
9835000,AM,PBS Xinjiang,0257,0800,Chinese,Urumqi,TKS,1234567,,100,ND,XJBS a26 May13,Aoki
9835000,AM,PBS Xinjiang,0800,1100,Chinese,Urumqi,TKS,12.4567,,100,ND,XJBS a26,Aoki
9835000,AM,PBS Xinjiang,1100,1200,Chinese,Urumqi,TKS,1234567,,100,ND,XJBS a26=5960,Aoki
9835000,,PBS Xinjiang,0300,0800,M,,China,,China,,,China,EiBi
9835000,,PBS Xinjiang,0800,1100,M,,China,We-Mo,China,,,China,EiBi
9835000,,PBS Xinjiang,1100,1200,M,,China,,China,,,China,EiBi
9835000,,IRIB Voice of I.R.Iran,1920,2020,E,,Iran,,South Africa,,,Iran,EiBi
9835000,,Voice of Vietnam,1600,1630,E,,Vietnam,Test,Europe,,,Vietnam,EiBi
9835000,,Voice of Vietnam,1630,1700,R,,Vietnam,Test,Europe,,,Vietnam,EiBi
9835000,,Voice of Vietnam,1700,1800,VN,,Vietnam,Test,Europe,,,Vietnam,EiBi
9835000,,Voice of Vietnam,1800,1830,S,,Vietnam,Test,Europe,,,Vietnam,EiBi
9835000,,Voice of Vietnam,1830,1900,D,,Vietnam,Test,Europe,,,Vietnam,EiBi
9835000,,Voice of Vietnam,1900,1930,E,,Vietnam,Test,Europe,,,Vietnam,EiBi
9835000,,Voice of Vietnam,1930,2000,F,,Vietnam,Test,Europe,,,Vietnam,EiBi
9835000,,Voice of Vietnam,2000,2030,D,,Vietnam,Test,Europe,,,Vietnam,EiBi
9835000,,Voice of Vietnam,2030,2100,F,,Vietnam,Test,Europe,,,Vietnam,EiBi
9835000,,Voice of Vietnam,2100,2130,S,,Vietnam,Test,Europe,,,Vietnam,EiBi
9835000,,Voice of Vietnam,2130,2200,E,,Vietnam,Test,Europe,,,Vietnam,EiBi
9835000,,Voice of Vietnam,1600,1630,E,,Vietnam,,Europe,,,Vietnam,EiBi
9835000,,Voice of Vietnam,1630,1700,R,,Vietnam,,Europe,,,Vietnam,EiBi
9835000,,Voice of Vietnam,1700,1800,VN,,Vietnam,,Europe,,,Vietnam,EiBi
9835000,,Voice of Vietnam,1800,1830,S,,Vietnam,,Europe,,,Vietnam,EiBi
9835000,,Voice of Vietnam,1830,1900,D,,Vietnam,,Europe,,,Vietnam,EiBi
9835000,,Voice of Vietnam,1900,1930,E,,Vietnam,,Europe,,,Vietnam,EiBi
9835000,,Voice of Vietnam,1930,2000,F,,Vietnam,,Europe,,,Vietnam,EiBi
9835000,,Voice of Vietnam,2000,2030,D,,Vietnam,,Europe,,,Vietnam,EiBi
9835000,,Voice of Vietnam,2030,2100,F,,Vietnam,,Europe,,,Vietnam,EiBi
9835000,,Voice of Vietnam,2100,2130,S,,Vietnam,,Europe,,,Vietnam,EiBi
9835000,,Voice of Vietnam,2130,2200,E,,Vietnam,,Europe,,,Vietnam,EiBi
9835000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,0300,0600,Pushto,Jeddah,Saudi Arabia,1234567,,250,60,Saudi Arabia,HFCC
9835000,AM,Islamic Republic of Iran Broadcasting,1920,2020,English,Sirjan,Iran (Islamic Rep. of),1234567,,500,216,Iran (Islamic Rep. of),HFCC
9840000,AM,VOICE OF VIETNAM,1000,1030,English,Hanoi-Sontay,Vietnam,1234567,,100,177,VOV a25,Aoki
9840000,AM,VOICE OF VIETNAM,1030,1100,Indonesian,Hanoi-Sontay,Vietnam,1234567,,100,177,VOV a25,Aoki
9840000,AM,VOICE OF VIETNAM,1100,1130,Japanese,Hanoi-Sontay,Vietnam,1234567,,100,57,VOV a25,Aoki
9840000,AM,VOICE OF VIETNAM,1130,1200,English,Hanoi-Sontay,Vietnam,1234567,,100,57,VOV a25,Aoki
9840000,AM,VOICE OF VIETNAM,1200,1230,Japanese,Hanoi-Sontay,Vietnam,1234567,,100,57,VOV a25,Aoki
9840000,AM,VOICE OF VIETNAM,1230,1300,English,Hanoi-Sontay,Vietnam,1234567,,100,177,VOV a25,Aoki
9840000,AM,VOICE OF VIETNAM,1300,1330,Indonesian,Hanoi-Sontay,Vietnam,1234567,,100,177,VOV a25,Aoki
9840000,AM,VOICE OF VIETNAM,1330,1400,English,Hanoi-Sontay,Vietnam,1234567,,100,57,VOV a25,Aoki
9840000,AM,VOICE OF VIETNAM,1400,1430,Japanese,Hanoi-Sontay,Vietnam,1234567,,100,57,VOV a25,Aoki
9840000,AM,VOICE OF VIETNAM,1430,1500,Indonesian,Hanoi-Sontay,Vietnam,1234567,,100,177,VOV a25,Aoki
9840000,AM,VOICE OF VIETNAM,1500,1530,English,Hanoi-Sontay,Vietnam,1234567,,100,177,VOV a25,Aoki
9840000,AM,VOICE OF VIETNAM,2300,2330,Indonesian,Hanoi-Sontay,Vietnam,1234567,,100,177,VOV a25,Aoki
9840000,AM,VOICE OF VIETNAM,2330,2400,English,Hanoi-Sontay,Vietnam,1234567,,100,177,VOV a25,Aoki
9840000,AM,VOICE OF TURKEY,1730,1825,German,Emirler,Turkey,1234567,,500,310,TRT a26,Aoki
9840000,AM,VO ISLAMIC REP.IRAN,1430,1730,Arabic,Sirjan,Iran,1234567,,500,216,IRIB a26,Aoki
9840000,,IRIB Voice of I.R.Iran,1430,1730,A,,Iran,,Middle East,,,Iran,EiBi
9840000,,Voice of Turkey,1730,1830,D,,Turkey,,Central Europe,,,Turkey,EiBi
9840000,,Voice of Vietnam,1000,1030,E,,Vietnam,,Indonesia,,,Vietnam,EiBi
9840000,,Voice of Vietnam,1030,1100,IN,,Vietnam,,Indonesia,,,Vietnam,EiBi
9840000,,Voice of Vietnam,1100,1130,J,,Vietnam,,Far East,,,Vietnam,EiBi
9840000,,Voice of Vietnam,1130,1200,E,,Vietnam,,Far East,,,Vietnam,EiBi
9840000,,Voice of Vietnam,1200,1230,J,,Vietnam,,Far East,,,Vietnam,EiBi
9840000,,Voice of Vietnam,1230,1300,E,,Vietnam,,Indonesia,,,Vietnam,EiBi
9840000,,Voice of Vietnam,1300,1330,IN,,Vietnam,,Indonesia,,,Vietnam,EiBi
9840000,,Voice of Vietnam,1330,1400,E,,Vietnam,,Far East,,,Vietnam,EiBi
9840000,,Voice of Vietnam,1400,1430,J,,Vietnam,,Far East,,,Vietnam,EiBi
9840000,,Voice of Vietnam,1430,1500,IN,,Vietnam,,Indonesia,,,Vietnam,EiBi
9840000,,Voice of Vietnam,1500,1530,E,,Vietnam,,Indonesia,,,Vietnam,EiBi
9840000,,Voice of Vietnam,2300,2330,IN,,Vietnam,,Indonesia,,,Vietnam,EiBi
9840000,,Voice of Vietnam,2330,2400,E,,Vietnam,,Indonesia,,,Vietnam,EiBi
9840000,AM,Abu Dhabi Media Company,0100,0300,Central Pashto,Dhabayya,United Arab Emirates,1234567,,250,45,United Arab Emirates,HFCC
9840000,AM,Islamic Republic of Iran Broadcasting,1430,1730,Arabic,Sirjan,Iran (Islamic Rep. of),1234567,,500,216,Iran (Islamic Rep. of),HFCC
9840000,AM,Broadcasting Serv. of the Kingdom of Saudi Arabia,1600,2100,English,Jeddah,Saudi Arabia,1234567,,250,220,Saudi Arabia,HFCC
9840000,AM,Turkish Radio-TV Corp,1730,1830,German,Emirler,Turkey,1234567,,250,310,Turkey,HFCC
9845000,AM,CNR 1 Voice of China,1200,1805,Chinese,Beijing 572,China,1234567,,100,251,CNR1 a26,Aoki
9845000,AM,CNR 1 Voice of China,2025,2400,Chinese,Beijing 572,China,1234567,,100,251,CNR1=17550 a26,Aoki
9845000,AM,World Christian Broadc.KNLS,1900,2000,Russian,Mahajanga 2,Madagascar,1234567,,100,355,MWV KNLS a26,Aoki
9845000,,China National Radio 1,1030,1805,M,,China,,China,,,China,EiBi
9845000,,China National Radio 1,1200,1805,M,,China,,China,,,China,EiBi
9845000,,China National Radio 1,2023,2400,M,,China,,China,,,China,EiBi
9845000,,China National Radio 1,2023,0100,M,,China,,China,,,China,EiBi
9845000,,MWV New Life Station,1900,2000,R,,Madagascar,,East Europe,,,Madagascar,EiBi
9845000,AM,China National Radio,1200,1805,Chinese,Beijing,China,1234567,,100,251,China,HFCC
9845000,AM,World Christian Broadcasting (USA),1900,2000,Russian,Madagascar World Voice,Madagascar,1234567,,100,355,Madagascar,HFCC
9845000,AM,China National Radio,2025,2400,Chinese,Beijing,China,1234567,,100,251,China,HFCC
9850000,AM,SOH Xi Wang Zhi Sheng,2100,1700,Chinese/,Miaoli,Taiwan,1234567,,1,ND,SOH a26,Aoki
9850000,AM,PBS Qinghai,0600,0855,Tibetan,Xining,China,12.4567,,50,206,QHTB a22,Aoki
9850000,AM,PBS Qinghai,0855,1600,Tibetan,Xining,China,1234567,,50,206,QHTB a22,Aoki
9850000,AM,PBS Qinghai,2250,0600,Tibetan,Xining,China,1234567,,50,206,QHTB a22,Aoki
9850000,AM,R.CAIRO,2000,2115,French,Abis,Egypt,1234567,,125,325,ERU a26,Aoki
9850000,AM,Voice of Vietnam 4,0400,0500,Dao,Hanoi-Xuan Mai,Vietnam,1234567,,50,ND,VOV 4,Aoki
9850000,AM,Voice of Vietnam 4,0500,0530,Hmong,Hanoi-Xuan Mai,Vietnam,1234567,,50,ND,VOV 4,Aoki
9850000,,CNR1 Jammer/Firedrake,2130,1600,M,,China,,Far East,,,China,EiBi
9850000,,PBS Qinghai,0600,0855,TB,,China,We-Mo,China,,,China,EiBi
9850000,,PBS Qinghai,0855,1600,TB,,China,,China,,,China,EiBi
9850000,,PBS Qinghai,2250,0600,TB,,China,,China,,,China,EiBi
9850000,,Radio Cairo,2000,2115,F,,Egypt,,West Europe,,,Egypt,EiBi
9850000,,Voice of Korea,1000,1100,E,,North Korea,,South East Asia,,,North Korea,EiBi
9850000,,Voice of Korea,1100,1200,F,,North Korea,,South East Asia,,,North Korea,EiBi
9850000,,Voice of Korea KCBS,1200,1250,K,,North Korea,,South East Asia,,,North Korea,EiBi
9850000,,Voice of Korea,1300,1400,M,,North Korea,,South East Asia,,,North Korea,EiBi
9850000,,Voice of Korea KCBS,1400,1450,K,,North Korea,,South East Asia,,,North Korea,EiBi
9850000,,Sound of Hope,0000,0100,M,,Taiwan,,Far East,,,Taiwan,EiBi
9850000,,Sound of Hope,0100,0200,M,,Taiwan,,Far East,,,Taiwan,EiBi
9850000,,Sound of Hope,0200,1200,M,,Taiwan,,Far East,,,Taiwan,EiBi
9850000,,Sound of Hope,1200,1300,M,,Taiwan,,Far East,,,Taiwan,EiBi
9850000,,Sound of Hope,1300,1400,M,,Taiwan,,Far East,,,Taiwan,EiBi
9850000,,Sound of Hope,1400,1500,M,,Taiwan,,Far East,,,Taiwan,EiBi
9850000,,Sound of Hope,1500,1600,M,,Taiwan,,Far East,,,Taiwan,EiBi
